movieId,title,genres,tmdbId,tags_text,n_ratings,avg_rating,tmdb_page_url,poster_url,doc_text
168612,Ghost in the Shell (2017),Action|Drama|Sci-Fi,315837,"",2,3.75,https://www.themoviedb.org/movie/315837,https://image.tmdb.org/t/p/w342/zCtL3UBgCoZzd7XTVGhvl6XY75E.jpg,Title: Ghost in the Shell (2017) | Genres: Action|Drama|Sci-Fi | Tags:  | Avg rating: 3.75 (2 ratings)
168632,Bill Burr: Walk Your Way Out (2017),Comedy,437752,"",1,4.0,https://www.themoviedb.org/movie/437752,https://image.tmdb.org/t/p/w342/wQpJbMzfmzwb14MiUVC991LEyTV.jpg,Title: Bill Burr: Walk Your Way Out (2017) | Genres: Comedy | Tags:  | Avg rating: 4.0 (1 ratings)
168712,Fifty Shades Darker (2017),Drama|Romance,341174,"",1,1.0,https://www.themoviedb.org/movie/341174,https://image.tmdb.org/t/p/w342/w3qa274gvca9t8pkUoG8nfQgTU3.jpg,Title: Fifty Shades Darker (2017) | Genres: Drama|Romance | Tags:  | Avg rating: 1.0 (1 ratings)
168846,Neal Brennan: 3 Mics (2017),Comedy,435351,"",1,4.5,https://www.themoviedb.org/movie/435351,https://image.tmdb.org/t/p/w342/wuhQu9Bqh4DKnlzPIjGhve7EzHk.jpg,Title: Neal Brennan: 3 Mics (2017) | Genres: Comedy | Tags:  | Avg rating: 4.5 (1 ratings)
169034,Lemonade (2016),(no genres listed),394269,"",1,4.5,https://www.themoviedb.org/movie/394269,https://image.tmdb.org/t/p/w342/m8Kr7GwRFKh7sdd9wy2tQYPGaOY.jpg,Title: Lemonade (2016) | Genres: (no genres listed) | Tags:  | Avg rating: 4.5 (1 ratings)
169180,American Fable (2017),Thriller,381064,"",1,2.5,https://www.themoviedb.org/movie/381064,https://image.tmdb.org/t/p/w342/5D1dsGCh09cJlla924hnVYror6z.jpg,Title: American Fable (2017) | Genres: Thriller | Tags:  | Avg rating: 2.5 (1 ratings)
169670,The Void (2016),Horror,378018,"",1,1.5,https://www.themoviedb.org/movie/378018,https://image.tmdb.org/t/p/w342/2WhZAPi3vomEQdzAPIYTvmvWaxI.jpg,Title: The Void (2016) | Genres: Horror | Tags:  | Avg rating: 1.5 (1 ratings)
169904,Guyver: Dark Hero (1994),Sci-Fi,11795,"",1,2.0,https://www.themoviedb.org/movie/11795,https://image.tmdb.org/t/p/w342/2vbtLS0rdMty6SA1MOCUIqhfWbm.jpg,Title: Guyver: Dark Hero (1994) | Genres: Sci-Fi | Tags:  | Avg rating: 2.0 (1 ratings)
169912,Denis Leary: No Cure for Cancer (1993),Comedy,26797,"",2,3.0,https://www.themoviedb.org/movie/26797,https://image.tmdb.org/t/p/w342/bjybZeS8uPK0nezEz1CEZpZcbpa.jpg,Title: Denis Leary: No Cure for Cancer (1993) | Genres: Comedy | Tags:  | Avg rating: 3.0 (2 ratings)
169958,Buster's Mal Heart (2017),Drama|Mystery,367147,"",1,1.0,https://www.themoviedb.org/movie/367147,https://image.tmdb.org/t/p/w342/e9uR2tAeokwBvQm6e9Y5zSB5KoV.jpg,Title: Buster's Mal Heart (2017) | Genres: Drama|Mystery | Tags:  | Avg rating: 1.0 (1 ratings)
169982,Power Rangers (2017),Action|Adventure|Sci-Fi,305470,"",1,3.0,https://www.themoviedb.org/movie/305470,https://image.tmdb.org/t/p/w342/bKYKyyIv5YnisxjZtDreWtYA386.jpg,Title: Power Rangers (2017) | Genres: Action|Adventure|Sci-Fi | Tags:  | Avg rating: 3.0 (1 ratings)
169984,Alien: Covenant (2017),Action|Horror|Sci-Fi|Thriller,126889,"",5,2.8,https://www.themoviedb.org/movie/126889,https://image.tmdb.org/t/p/w342/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,Title: Alien: Covenant (2017) | Genres: Action|Horror|Sci-Fi|Thriller | Tags:  | Avg rating: 2.8 (5 ratings)
169992,Free Fire (2017),Action|Crime|Drama,334521,"",1,3.5,https://www.themoviedb.org/movie/334521,https://image.tmdb.org/t/p/w342/olpgs0OPE8sdBGcuuWhKYzxAwN4.jpg,Title: Free Fire (2017) | Genres: Action|Crime|Drama | Tags:  | Avg rating: 3.5 (1 ratings)
170289,Species III (2004),Action|Horror|Sci-Fi,9711,"",1,1.0,https://www.themoviedb.org/movie/9711,https://image.tmdb.org/t/p/w342/8BelHo8qmaurZjPS9hipSQ79Rr6.jpg,Title: Species III (2004) | Genres: Action|Horror|Sci-Fi | Tags:  | Avg rating: 1.0 (1 ratings)
170297,Ultimate Avengers 2 (2006),Action|Animation|Sci-Fi,14611,"",1,2.0,https://www.themoviedb.org/movie/14611,https://image.tmdb.org/t/p/w342/2bfVNvLKWaxFh1LiOKlvxgiHOXn.jpg,Title: Ultimate Avengers 2 (2006) | Genres: Action|Animation|Sci-Fi | Tags:  | Avg rating: 2.0 (1 ratings)
170357,Dave Chappelle: The Age of Spin (2017),Comedy,444705,"",1,4.0,https://www.themoviedb.org/movie/444705,https://image.tmdb.org/t/p/w342/lFGP9COk4X3sBqrkUpbQ78GdnZm.jpg,Title: Dave Chappelle: The Age of Spin (2017) | Genres: Comedy | Tags:  | Avg rating: 4.0 (1 ratings)
170399,CHiPS (2017),Action|Comedy|Drama,417644,"",1,4.0,https://www.themoviedb.org/movie/417644,https://image.tmdb.org/t/p/w342/mIHA8Xf6WmxbS83ia4vQ5ojvxV8.jpg,Title: CHiPS (2017) | Genres: Action|Comedy|Drama | Tags:  | Avg rating: 4.0 (1 ratings)
170401,Table 19 (2017),Comedy|Drama,353569,"",1,3.0,https://www.themoviedb.org/movie/353569,https://image.tmdb.org/t/p/w342/5frbf55BlFERLJRAwdZNaUGxwN2.jpg,Title: Table 19 (2017) | Genres: Comedy|Drama | Tags:  | Avg rating: 3.0 (1 ratings)
170411,Dave Chappelle: Deep in the Heart of Texas (2017),Comedy,444706,"",1,4.0,https://www.themoviedb.org/movie/444706,https://image.tmdb.org/t/p/w342/jaHuxnzJy616w4Muv2NxZgQ9fUu.jpg,Title: Dave Chappelle: Deep in the Heart of Texas (2017) | Genres: Comedy | Tags:  | Avg rating: 4.0 (1 ratings)
170551,The Quiet Family (1998),Comedy,74336,"",1,2.5,https://www.themoviedb.org/movie/74336,https://image.tmdb.org/t/p/w342/VpCKOlhUaoeH0WypQBulnbh8fS.jpg,Title: The Quiet Family (1998) | Genres: Comedy | Tags:  | Avg rating: 2.5 (1 ratings)
170597,A Plasticine Crow (1981),Animation,129229,"",1,5.0,https://www.themoviedb.org/movie/129229,https://image.tmdb.org/t/p/w342/80QaOskAV7IWlqZw4orrw0bjQVZ.jpg,Title: A Plasticine Crow (1981) | Genres: Animation | Tags:  | Avg rating: 5.0 (1 ratings)
170697,Gifted (2017),Drama,400928,"",4,4.125,https://www.themoviedb.org/movie/400928,https://image.tmdb.org/t/p/w342/9Ts7Vc4wLlpI9oox9mkVUE1tBHy.jpg,Title: Gifted (2017) | Genres: Drama | Tags:  | Avg rating: 4.125 (4 ratings)
170777,There Once Was a Dog (1982),Animation|Children|Comedy,72215,"",1,5.0,https://www.themoviedb.org/movie/72215,https://image.tmdb.org/t/p/w342/7YbdqmDM9h2VmkelGYDKLYbuC5y.jpg,Title: There Once Was a Dog (1982) | Genres: Animation|Children|Comedy | Tags:  | Avg rating: 5.0 (1 ratings)
170813,Baywatch (2017),Action|Comedy,339846,"",3,3.0,https://www.themoviedb.org/movie/339846,https://image.tmdb.org/t/p/w342/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg,Title: Baywatch (2017) | Genres: Action|Comedy | Tags:  | Avg rating: 3.0 (3 ratings)
170817,Snatched (2017),Action|Comedy,373569,"",1,4.0,https://www.themoviedb.org/movie/373569,https://image.tmdb.org/t/p/w342/gsleO1KultziWltEAngAEZkxQhf.jpg,Title: Snatched (2017) | Genres: Action|Comedy | Tags:  | Avg rating: 4.0 (1 ratings)
170827,The Mummy (2017),Action|Adventure|Fantasy|Horror|Thriller,282035,"",1,3.5,https://www.themoviedb.org/movie/282035,https://image.tmdb.org/t/p/w342/zxkY8byBnCsXodEYpK8tmwEGXBI.jpg,Title: The Mummy (2017) | Genres: Action|Adventure|Fantasy|Horror|Thriller | Tags:  | Avg rating: 3.5 (1 ratings)
170837,Life-Size (2000),Children|Comedy|Fantasy,36968,"",1,4.0,https://www.themoviedb.org/movie/36968,https://image.tmdb.org/t/p/w342/rMoMXfFrdKWhN446i4MpeKFxvdL.jpg,Title: Life-Size (2000) | Genres: Children|Comedy|Fantasy | Tags:  | Avg rating: 4.0 (1 ratings)
170875,The Fate of the Furious (2017),Action|Crime|Drama|Thriller,337339,"",3,2.3333333333333335,https://www.themoviedb.org/movie/337339,https://image.tmdb.org/t/p/w342/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg,Title: The Fate of the Furious (2017) | Genres: Action|Crime|Drama|Thriller | Tags:  | Avg rating: 2.3333333333333335 (3 ratings)
170897,Sandy Wexler (2017),Comedy,419700,"",1,2.0,https://www.themoviedb.org/movie/419700,https://image.tmdb.org/t/p/w342/38SDqWOt4utiLOnWlas7BfrYQGS.jpg,Title: Sandy Wexler (2017) | Genres: Comedy | Tags:  | Avg rating: 2.0 (1 ratings)
170907,Betting on Zero (2016),Documentary,385805,"",1,4.0,https://www.themoviedb.org/movie/385805,https://image.tmdb.org/t/p/w342/oNG4VITQkGd9iXHv0Ds7vmZdGYp.jpg,Title: Betting on Zero (2016) | Genres: Documentary | Tags:  | Avg rating: 4.0 (1 ratings)
170937,Win It All (2017),Comedy,397442,"",1,3.0,https://www.themoviedb.org/movie/397442,https://image.tmdb.org/t/p/w342/aEc69JY0azD9PwYtwS2RFwoyFOT.jpg,Title: Win It All (2017) | Genres: Comedy | Tags:  | Avg rating: 3.0 (1 ratings)
170939,Captain Underpants: The First Epic Movie (2017),Action|Animation|Children|Comedy,268531,"",1,3.5,https://www.themoviedb.org/movie/268531,https://image.tmdb.org/t/p/w342/vKSmaPct5OEeMoD8ue30RisHlKD.jpg,Title: Captain Underpants: The First Epic Movie (2017) | Genres: Action|Animation|Children|Comedy | Tags:  | Avg rating: 3.5 (1 ratings)
170945,It Comes at Night (2017),Horror|Mystery|Thriller,418078,"Suspenseful, paranoia",1,3.5,https://www.themoviedb.org/movie/418078,https://image.tmdb.org/t/p/w342/rNKJpFMlOZn5zkzBPZxEJrQn5Km.jpg,"Title: It Comes at Night (2017) | Genres: Horror|Mystery|Thriller | Tags: Suspenseful, paranoia | Avg rating: 3.5 (1 ratings)"
170957,Cars 3 (2017),Adventure|Animation|Comedy,260514,"",1,3.0,https://www.themoviedb.org/movie/260514,https://image.tmdb.org/t/p/w342/fyy1nDC8wm553FCiBDojkJmKLCs.jpg,Title: Cars 3 (2017) | Genres: Adventure|Animation|Comedy | Tags:  | Avg rating: 3.0 (1 ratings)
170993,Mini's First Time (2006),Comedy|Crime|Drama,15314,"",1,4.0,https://www.themoviedb.org/movie/15314,https://image.tmdb.org/t/p/w342/8LSbj1iwkxM7AZRTKxCxfdmE4Lt.jpg,Title: Mini's First Time (2006) | Genres: Comedy|Crime|Drama | Tags:  | Avg rating: 4.0 (1 ratings)
171023,The Hero (2017),Drama,425751,"",1,4.0,https://www.themoviedb.org/movie/425751,https://image.tmdb.org/t/p/w342/7on6mTMVrE893E0mSwO4ZRAAD8A.jpg,Title: The Hero (2017) | Genres: Drama | Tags:  | Avg rating: 4.0 (1 ratings)
171251,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)",Documentary,430830,"",1,4.0,https://www.themoviedb.org/movie/430830,https://image.tmdb.org/t/p/w342/beWrI8ykYq95C0VSWrBoz4dec23.jpg,"Title: Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017) | Genres: Documentary | Tags:  | Avg rating: 4.0 (1 ratings)"
171631,Maria Bamford: Old Baby,(no genres listed),455601,"",1,1.0,https://www.themoviedb.org/movie/455601,https://image.tmdb.org/t/p/w342/zENxLrx6LtsmqHt8VF2Na5kn76b.jpg,Title: Maria Bamford: Old Baby | Genres: (no genres listed) | Tags:  | Avg rating: 1.0 (1 ratings)
171695,Robin Williams: Live on Broadway (2002),Comedy,20211,"",1,3.0,https://www.themoviedb.org/movie/20211,https://image.tmdb.org/t/p/w342/omCkeQubfAtjJetFV2edOC3yhRB.jpg,Title: Robin Williams: Live on Broadway (2002) | Genres: Comedy | Tags:  | Avg rating: 3.0 (1 ratings)
171701,The Death of Louis XIV (2016),Drama,371859,"",1,3.5,https://www.themoviedb.org/movie/371859,https://image.tmdb.org/t/p/w342/uEgmmAnz5qlW43XFeGbcjI1wrAz.jpg,Title: The Death of Louis XIV (2016) | Genres: Drama | Tags:  | Avg rating: 3.5 (1 ratings)
171751,Munna bhai M.B.B.S. (2003),Comedy,19625,"",1,2.5,https://www.themoviedb.org/movie/19625,https://image.tmdb.org/t/p/w342/nZNUTxGsSB4nLEC9Bpa2xfu81qV.jpg,Title: Munna bhai M.B.B.S. (2003) | Genres: Comedy | Tags:  | Avg rating: 2.5 (1 ratings)
171759,The Beguiled (2017),Drama|Thriller|Western,399019,"",1,3.0,https://www.themoviedb.org/movie/399019,https://image.tmdb.org/t/p/w342/x4R9jyiZhJzevASus5n6WyHQTdR.jpg,Title: The Beguiled (2017) | Genres: Drama|Thriller|Western | Tags:  | Avg rating: 3.0 (1 ratings)
171763,Baby Driver (2017),Action|Crime|Thriller,339403,"",9,4.333333333333333,https://www.themoviedb.org/movie/339403,https://image.tmdb.org/t/p/w342/tYzFuYXmT8LOYASlFCkaPiAFAl0.jpg,Title: Baby Driver (2017) | Genres: Action|Crime|Thriller | Tags:  | Avg rating: 4.333333333333333 (9 ratings)
171765,Okja (2017),Action|Adventure|Drama|Sci-Fi,387426,"",2,3.75,https://www.themoviedb.org/movie/387426,https://image.tmdb.org/t/p/w342/lHBYG2NcBMW7UpFL4rSCpsgvz4m.jpg,Title: Okja (2017) | Genres: Action|Adventure|Drama|Sci-Fi | Tags:  | Avg rating: 3.75 (2 ratings)
171811,Embassy (2013),Comedy|Sci-Fi|War,256608,"",1,4.0,https://www.themoviedb.org/movie/256608,https://image.tmdb.org/t/p/w342/p118qJ0cwJBAOybBnauNgpdgVOr.jpg,Title: Embassy (2013) | Genres: Comedy|Sci-Fi|War | Tags:  | Avg rating: 4.0 (1 ratings)
171867,Rough Night (2017),Comedy|Drama,397422,"",2,3.25,https://www.themoviedb.org/movie/397422,https://image.tmdb.org/t/p/w342/ttC00xcQ5UIO04kU8y0h5OAIYYJ.jpg,Title: Rough Night (2017) | Genres: Comedy|Drama | Tags:  | Avg rating: 3.25 (2 ratings)
171891,Generation Iron 2,(no genres listed),447818,"",1,3.5,https://www.themoviedb.org/movie/447818,https://image.tmdb.org/t/p/w342/cXZGSRFN2WyLa6a4KhGIoTrjvdL.jpg,Title: Generation Iron 2 | Genres: (no genres listed) | Tags:  | Avg rating: 3.5 (1 ratings)
171917,Mystère à la Tour Eiffel (2015),Drama|Mystery|Thriller,430423,"",1,4.5,https://www.themoviedb.org/movie/430423,https://image.tmdb.org/t/p/w342/P9wQKQhsyCqOf5PjTyevXC8hEM.jpg,Title: Mystère à la Tour Eiffel (2015) | Genres: Drama|Mystery|Thriller | Tags:  | Avg rating: 4.5 (1 ratings)
172013,Stefan Zweig: Farewell to Europe (2016),Drama,391663,"",1,3.0,https://www.themoviedb.org/movie/391663,https://image.tmdb.org/t/p/w342/6JE4oc4Lz5vl96KoQZEwbfO8Gwm.jpg,Title: Stefan Zweig: Farewell to Europe (2016) | Genres: Drama | Tags:  | Avg rating: 3.0 (1 ratings)
172215,Saved by the Bell: Hawaiian Style (1992),Comedy,37022,"",2,2.75,https://www.themoviedb.org/movie/37022,https://image.tmdb.org/t/p/w342/jpUVeuVpeX2cNrA7GL0j2jxL9xC.jpg,Title: Saved by the Bell: Hawaiian Style (1992) | Genres: Comedy | Tags:  | Avg rating: 2.75 (2 ratings)
172229,Plain Clothes (1988),Comedy|Mystery|Romance|Thriller,55728,"",1,3.0,https://www.themoviedb.org/movie/55728,https://image.tmdb.org/t/p/w342/coCA0gZObtGySSVLOPb784650ep.jpg,Title: Plain Clothes (1988) | Genres: Comedy|Mystery|Romance|Thriller | Tags:  | Avg rating: 3.0 (1 ratings)
172233,The Prime Gig (2000),Drama|Romance,44015,"",1,2.5,https://www.themoviedb.org/movie/44015,https://image.tmdb.org/t/p/w342/gJTeDkT6zYfUlSQFlSiBKfpibwA.jpg,Title: The Prime Gig (2000) | Genres: Drama|Romance | Tags:  | Avg rating: 2.5 (1 ratings)
172253,The Night Before (1988),Comedy,38966,"",1,3.0,https://www.themoviedb.org/movie/38966,https://image.tmdb.org/t/p/w342/o3GOrWh7ytlKsdOGI77WFauZORr.jpg,Title: The Night Before (1988) | Genres: Comedy | Tags:  | Avg rating: 3.0 (1 ratings)
172321,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),Comedy,263029,"",1,2.0,https://www.themoviedb.org/movie/263029,https://image.tmdb.org/t/p/w342/tpktkKnhl9zeQd1gpiQxaBHw1BY.jpg,Title: Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004) | Genres: Comedy | Tags:  | Avg rating: 2.0 (1 ratings)
172461,Get Me Roger Stone (2017),Documentary,448448,"",1,3.0,https://www.themoviedb.org/movie/448448,https://image.tmdb.org/t/p/w342/n0FXjHHG4a0apw3X4zggpIC5fih.jpg,Title: Get Me Roger Stone (2017) | Genres: Documentary | Tags:  | Avg rating: 3.0 (1 ratings)
172547,Despicable Me 3 (2017),Adventure|Animation|Children|Comedy,324852,"",2,2.25,https://www.themoviedb.org/movie/324852,https://image.tmdb.org/t/p/w342/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,Title: Despicable Me 3 (2017) | Genres: Adventure|Animation|Children|Comedy | Tags:  | Avg rating: 2.25 (2 ratings)
172577,Last Year's Snow Was Falling (1983),Animation|Children|Comedy|Fantasy,145760,"",1,5.0,https://www.themoviedb.org/movie/145760,https://image.tmdb.org/t/p/w342/xEpK6mFiqpWl7zf5SeFBEd8A8ne.jpg,Title: Last Year's Snow Was Falling (1983) | Genres: Animation|Children|Comedy|Fantasy | Tags:  | Avg rating: 5.0 (1 ratings)
172583,Investigation Held by Kolobki (1986),Animation,213321,"",1,5.0,https://www.themoviedb.org/movie/213321,https://image.tmdb.org/t/p/w342/capVKIin7nWwRMWVM2TUOUcTKXo.jpg,Title: Investigation Held by Kolobki (1986) | Genres: Animation | Tags:  | Avg rating: 5.0 (1 ratings)
172585,Karlson Returns (1970),Adventure|Animation|Children,72203,"",1,5.0,https://www.themoviedb.org/movie/72203,https://image.tmdb.org/t/p/w342/ig4vsq3CPiJsQXKOIIx92SAkXEc.jpg,Title: Karlson Returns (1970) | Genres: Adventure|Animation|Children | Tags:  | Avg rating: 5.0 (1 ratings)
172587,Vacations in Prostokvashino (1980),Animation,77759,"",1,5.0,https://www.themoviedb.org/movie/77759,https://image.tmdb.org/t/p/w342/1bBh1oQF2FznRkcudz7NcCiHSE9.jpg,Title: Vacations in Prostokvashino (1980) | Genres: Animation | Tags:  | Avg rating: 5.0 (1 ratings)
172589,Winter in Prostokvashino (1984),Animation,77762,"",1,5.0,https://www.themoviedb.org/movie/77762,https://image.tmdb.org/t/p/w342/npVjTdinip4kvViCjLpBIY44jXB.jpg,Title: Winter in Prostokvashino (1984) | Genres: Animation | Tags:  | Avg rating: 5.0 (1 ratings)
172591,The Godfather Trilogy: 1972-1990 (1992),(no genres listed),364150,"",2,4.75,https://www.themoviedb.org/movie/364150,https://image.tmdb.org/t/p/w342/xvT9RyO9UdNSc1NRhXnhTujlQWK.jpg,Title: The Godfather Trilogy: 1972-1990 (1992) | Genres: (no genres listed) | Tags:  | Avg rating: 4.75 (2 ratings)
172637,Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy,74535,"",1,5.0,https://www.themoviedb.org/movie/74535,https://image.tmdb.org/t/p/w342/mTKUENSIX7Ylam8XTHw05Ec67Uw.jpg,Title: Priklyucheniya Kapitana Vrungelya (1979) | Genres: Action|Adventure|Animation|Comedy | Tags:  | Avg rating: 5.0 (1 ratings)
172705,Tickling Giants (2017),Documentary,390319,"",1,5.0,https://www.themoviedb.org/movie/390319,https://image.tmdb.org/t/p/w342/7NlURmIhGaRuRukWfDg8KNj3oup.jpg,Title: Tickling Giants (2017) | Genres: Documentary | Tags:  | Avg rating: 5.0 (1 ratings)
172793,Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy,160046,"",1,5.0,https://www.themoviedb.org/movie/160046,https://image.tmdb.org/t/p/w342/85j8tvZDQbew6D1qBrRcLj4FmO1.jpg,Title: Vovka in the Kingdom of Far Far Away (1965) | Genres: Adventure|Animation|Children|Fantasy | Tags:  | Avg rating: 5.0 (1 ratings)
172825,Adventures of Mowgli: The Kidnapping (1968),Adventure|Animation|Children,195065,"",1,4.5,https://www.themoviedb.org/movie/195065,https://image.tmdb.org/t/p/w342/aEdMT7bL6drgraiX6ewT4sy0tEL.jpg,Title: Adventures of Mowgli: The Kidnapping (1968) | Genres: Adventure|Animation|Children | Tags:  | Avg rating: 4.5 (1 ratings)
172875,A Detective Story (2003),Animation|Sci-Fi,24660,"",1,5.0,https://www.themoviedb.org/movie/24660,https://image.tmdb.org/t/p/w342/8HoobMnhDvdWMaFDNYAOYqwA9Nw.jpg,Title: A Detective Story (2003) | Genres: Animation|Sci-Fi | Tags:  | Avg rating: 5.0 (1 ratings)
172881,Final Flight of the Osiris (2003),Action|Animation|Sci-Fi,24357,"",1,3.5,https://www.themoviedb.org/movie/24357,https://image.tmdb.org/t/p/w342/mWCKgKcF47wxagChqUD2GTwfDaw.jpg,Title: Final Flight of the Osiris (2003) | Genres: Action|Animation|Sci-Fi | Tags:  | Avg rating: 3.5 (1 ratings)
172887,Kid's Story (2003),Animation|Sci-Fi,24914,"",1,3.0,https://www.themoviedb.org/movie/24914,https://image.tmdb.org/t/p/w342/SteXNwc3hRV9o2BlyxV3yBXCV2.jpg,Title: Kid's Story (2003) | Genres: Animation|Sci-Fi | Tags:  | Avg rating: 3.0 (1 ratings)
173145,War for the Planet of the Apes (2017),Action|Adventure|Drama|Sci-Fi,281338,"",4,2.875,https://www.themoviedb.org/movie/281338,https://image.tmdb.org/t/p/w342/mMA1qhBFgZX8O36qPPTC016kQl1.jpg,Title: War for the Planet of the Apes (2017) | Genres: Action|Adventure|Drama|Sci-Fi | Tags:  | Avg rating: 2.875 (4 ratings)
173197,The Square (2017),Drama,401246,"",2,4.25,https://www.themoviedb.org/movie/401246,https://image.tmdb.org/t/p/w342/pefcv5VNspSK4Dt8doei5bJmmln.jpg,Title: The Square (2017) | Genres: Drama | Tags:  | Avg rating: 4.25 (2 ratings)
173205,The Meyerowitz Stories (2017),Comedy,396398,"",1,4.0,https://www.themoviedb.org/movie/396398,https://image.tmdb.org/t/p/w342/c9teDTgwxgnb7wnZjZo4oNcF80R.jpg,Title: The Meyerowitz Stories (2017) | Genres: Comedy | Tags:  | Avg rating: 4.0 (1 ratings)
173209,War Machine (2017),Comedy|Drama|War,354287,"",1,4.0,https://www.themoviedb.org/movie/354287,https://image.tmdb.org/t/p/w342/bU2Q2rCH5VFrJNKSyx6wSmQZFsX.jpg,Title: War Machine (2017) | Genres: Comedy|Drama|War | Tags:  | Avg rating: 4.0 (1 ratings)
173235,Tokyo Idols (2017),Documentary,433092,"",1,4.5,https://www.themoviedb.org/movie/433092,https://image.tmdb.org/t/p/w342/2U9zEqSO7ulORWjNRr3RbgoJgLb.jpg,Title: Tokyo Idols (2017) | Genres: Documentary | Tags:  | Avg rating: 4.5 (1 ratings)
173253,Vir Das: Abroad Understanding (2017),Comedy,454361,"",1,3.5,https://www.themoviedb.org/movie/454361,https://image.tmdb.org/t/p/w342/c8cCiaK2U5etkJiAoKoMAN5EPOP.jpg,Title: Vir Das: Abroad Understanding (2017) | Genres: Comedy | Tags:  | Avg rating: 3.5 (1 ratings)
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy,456193,"",1,2.5,https://www.themoviedb.org/movie/456193,https://image.tmdb.org/t/p/w342/vRmKJiLQ6oGCpJyDqtxv8LSgCW0.jpg,"Title: Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017) | Genres: Comedy | Tags:  | Avg rating: 2.5 (1 ratings)"
173291,Valerian and the City of a Thousand Planets (2017),Action|Adventure|Sci-Fi,339964,"",4,2.875,https://www.themoviedb.org/movie/339964,https://image.tmdb.org/t/p/w342/vlc95gl3PtrjxSEuM8RhTtSm2xU.jpg,Title: Valerian and the City of a Thousand Planets (2017) | Genres: Action|Adventure|Sci-Fi | Tags:  | Avg rating: 2.875 (4 ratings)
173307,The Gracefield Incident (2015),Action|Horror|Sci-Fi,327253,"",1,0.5,https://www.themoviedb.org/movie/327253,https://image.tmdb.org/t/p/w342/lWZsV3dJfpWlEQG1Yn7GUSmrxdh.jpg,Title: The Gracefield Incident (2015) | Genres: Action|Horror|Sci-Fi | Tags:  | Avg rating: 0.5 (1 ratings)
173317,Shadow World (2016),Documentary,390410,"",1,4.5,https://www.themoviedb.org/movie/390410,https://image.tmdb.org/t/p/w342/xPbgP2Ii8SJkxnTWl3QBn7pgEgR.jpg,Title: Shadow World (2016) | Genres: Documentary | Tags:  | Avg rating: 4.5 (1 ratings)
173351,Wow! A Talking Fish! (1983),Animation|Children|Comedy|Fantasy,165095,"",1,5.0,https://www.themoviedb.org/movie/165095,https://image.tmdb.org/t/p/w342/tr28r8BddkRBTcLXAg2tcXhn3XA.jpg,Title: Wow! A Talking Fish! (1983) | Genres: Animation|Children|Comedy|Fantasy | Tags:  | Avg rating: 5.0 (1 ratings)
173355,Travels of an Ant (1983),Animation,193216,"",1,5.0,https://www.themoviedb.org/movie/193216,https://image.tmdb.org/t/p/w342/5zcjEIb72gkLp3K9PoW5i0LAXYe.jpg,Title: Travels of an Ant (1983) | Genres: Animation | Tags:  | Avg rating: 5.0 (1 ratings)
173619,Fugitives (1986),Comedy|Crime,30163,"",1,5.0,https://www.themoviedb.org/movie/30163,https://image.tmdb.org/t/p/w342/dmrVlsTFOW6RRUpEANVpiOytHFK.jpg,Title: Fugitives (1986) | Genres: Comedy|Crime | Tags:  | Avg rating: 5.0 (1 ratings)
173751,Tiger Raid (2016),Thriller,390587,"",1,2.0,https://www.themoviedb.org/movie/390587,https://image.tmdb.org/t/p/w342/V61ycPJYjdYadFVVK51xaWYvr8.jpg,Title: Tiger Raid (2016) | Genres: Thriller | Tags:  | Avg rating: 2.0 (1 ratings)
173925,Seven Sisters (2017),Sci-Fi|Thriller,406990,"",2,4.25,https://www.themoviedb.org/movie/406990,https://image.tmdb.org/t/p/w342/atOgZMJpMrTdpqvPiHVPfBhR61l.jpg,Title: Seven Sisters (2017) | Genres: Sci-Fi|Thriller | Tags:  | Avg rating: 4.25 (2 ratings)
173941,Atomic Blonde (2017),Thriller,341013,"",1,3.0,https://www.themoviedb.org/movie/341013,https://image.tmdb.org/t/p/w342/kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg,Title: Atomic Blonde (2017) | Genres: Thriller | Tags:  | Avg rating: 3.0 (1 ratings)
173963,Empties (2007),Comedy,6079,"",1,5.0,https://www.themoviedb.org/movie/6079,https://image.tmdb.org/t/p/w342/2R5W3HyTg6mW33UPsisTqCRllir.jpg,Title: Empties (2007) | Genres: Comedy | Tags:  | Avg rating: 5.0 (1 ratings)
